,name,rakuten_id,jalan_id,yahoo_id,lat,lng,address,tel
201,Ｖｉｌｌａ　Ｉｚｕｍｉｚａｋｉ（ヴィラ泉崎）,158476,yad309220,-,26.2126401,127.6772903,沖縄県那覇市泉崎1-14-10,098-894-3597
202,ＫＡＲＩＹＵＳＨＩ　ＬＣＨ．Ｉｚｕｍｉｚａｋｉ　県庁前,144936,yad327985,00080969,26.213314,127.677361,沖縄県那覇市泉崎1-11-8,098-866-1200
203,ＴＨＥ　ＫＩＴＣＨＥＮ　ＨＯＳＴＥＬ　ＡＯ　ザ　キッチンホステル　アオ,183017,yad353906,00915881,26.2135628,127.6774008,沖縄県那覇市久茂地1-4-1,098-863-8156
204,Ｅｎａｇｉｃ沖縄国際プラザホテル（旧　ホテル国際プラザ）,28123,yad326987,00908293,26.21471406,127.6836476,沖縄県那覇市松尾1-4-10,098-862-4243
205,コンドミニアムＨＡＲＵ　那覇県庁前,181788,-,-,26.2138872,127.6775082,沖縄県那覇市久茂地1-5-1　大宮ビル2Ｆ,050-3138-3457
206,ゲストハウス　海風,158885,yad302417,00919231,26.21462236,127.6780369,沖縄県那覇市久茂地1-8-1,098-917-1298
207,レジデンス花崎,183311,-,-,26.2122141,127.6770335,沖縄県那覇市泉崎1-14-18,098-869-2113
208,沖縄かりゆしリゾートエグゼス那覇＜県庁前＞,171943,yad385020,00002611,26.21325187,127.6770782,沖縄県那覇市泉崎1-11-5,098-860-3300
209,ＧＵＥＳＴＨＯＵＳＥ　ＫＡＬＡ,151408,-,-,26.2147567,127.6839619,"沖縄県那覇市松尾2-1-1　3,4F",098-927-5709
210,ホテル　サン沖縄,7766,-,00901557,26.21418625,127.6773843,沖縄県那覇市久茂地1-5-15,098-866-1111
211,テラスリゾート　新都心,153127,yad387472,00909845,26.23560343,127.6877814,沖縄県那覇市安謝2-5-4,0120-330-885
212,Ｉｎｆｉｎｉｔｙ　Ｒｅｓｏｒｔ　ＡＪＹＡ　＾,175723,-,-,26.2399183,127.6943791,沖縄県那覇市安謝617-117,070-5410-1526
213,ＢｉＢｉ　Ｈｏｔｅｌ　コスモス新都心,188136,yad351611,00915034,26.2298578,127.689211,沖縄県那覇市上之屋1-18-35,098-943-2665
214,ＧＲＡＮＤ　ＨＯＴＥＬ・ＳＨＩＳＡ　Ｓｔ．ＯＫＩＮＡＷＡ（グランドホテル・シーサーストリート沖縄）,196752,,00920848,26.2401987,127.6963067,沖縄県浦添市勢理客1-18-2,06-7167-6048
215,ＨＯＴＥＬ　ＯＭＯＲＯ５８,181036,-,-,26.2338093,127.6860483,沖縄県那覇市天久2-18-14,080-9854-4473
216,ＩＮＦＩＮＩＴＹ　ＨＯＴＥＬ　勢理客,184710,-,00051106,26.24102552,127.6949972,沖縄県浦添市勢理客1-21-19,098-943-5727
217,ピースリーイン新都心,39229,-,-,26.23303995,127.6857943,沖縄県那覇市天久2-6-14,098-869-2113
218,グランスイート新都心,181743,yad330260,00918028,26.2291644,127.6987769,沖縄県那覇市銘苅1-3-33,090-9485-1705
219,マンゴーリゾート沖縄那覇,179596,yad386891,00918029,26.23793649,127.6857876,沖縄県那覇市天久802-57,098-943-9449
220,HOTEL　COCO新都心,72784,yad383513,-,26.22851839,127.7000043,沖縄県那覇市銘苅1-2-10,098-863-7500
221,東横ＩＮＮ那覇新都心おもろまち,52723,yad397359,00910088,26.22545752,127.6938827,沖縄県那覇市おもろまち1-2-27,098-863-1045
222,ＮＡＨＡ新都心ＨＯＴＥＬ,183573,yad379905,00913444,26.22532231,127.6935404,沖縄県那覇市おもろまち1-2-25,098-894-8558
223,ＨＯＴＥＬ　ＳｔｏＲＫ　那覇新都心,73885,yad353282,00902314,26.22531306,127.6921495,沖縄県那覇市おもろまち2-6-40,098-941-2920
224,スーパーホテル那覇・新都心,70884,yad327902,00905969,26.22585475,127.6979823,沖縄県那覇市おもろまち4-16-27,098-861-9000
225,リブレガーデンホテル,40689,yad397977,00908383,26.22549367,127.697424,沖縄県那覇市おもろまち4-17-27,098-869-3333
226,アルモントホテル那覇おもろまち,40768,yad324287,00080459,26.22510481,127.6964574,沖縄県那覇市おもろまち4-3-8,098-860-6611
227,ゲストハウス　Ｓｅａ〜ＰａっＰａ（女性専用）,49384,yad325384,00909655,26.22731832,127.6853528,沖縄県那覇市泊3-5-11,098-863-4424
228,Ｋ　ｈｏｕｓｅ（沖縄那覇曙ハウス）,181877,-,-,26.2356904,127.682188,沖縄県那覇市曙1-10-3-2,080-9649-2239
229,Ｍｃｉｔｙ　ｉｎ　Ｆｕｒｕｊｉｍａ,182111,yad361301,-,26.2314914,127.7040985,沖縄県那覇市古島1丁目23-1,06-7713-1349
230,ＧＵＥＳＴ　ＨＯＵＳＥ　ＩＮＦＩＮＩＴＹ　〜ＡＫＥＢＯＮＯ〜,184711,-,-,26.2327706,127.6819688,沖縄県那覇市曙1-6-33.  5F,098-943-5727
231,ＧＵＥＳＴ　ＨＯＵＳＥ　ＩＮＦＩＮＩＴＹ　【５－Ａ】　＾,175748,-,-,26.2327256,127.6819552,沖縄県那覇市曙1-6-33　愛和マンション,070-5410-1526
232,ＧＵＥＳＴ　ＨＯＵＳＥ　ＩＮＦＩＮＩＴＹ　【５－Ｂ】　＾,175750,-,-,26.2327256,127.6819552,沖縄県那覇市曙1-6-33　愛和マンション,070-5410-1526
233,ＧＵＥＳＴ　ＨＯＵＳＥ　ＩＮＦＩＮＩＴＹ　【５－Ｃ】　＾,175751,-,-,26.2327256,127.6819552,沖縄県那覇市曙1-6-33　愛和マンション,070-5410-1526
234,ＧＵＥＳＴ　ＨＯＵＳＥ　ＩＮＦＩＮＩＴＹ　【５－Ｄ】　＾,175753,-,-,26.2327256,127.6819552,沖縄県那覇市曙1-6-33　愛和マンション,070-5410-1526
235,ダイワロイネットホテル那覇おもろまちＰＲＥＭＩＥＲ,188000,yad325896,00082526,26.22419502,127.6954129,沖縄県那覇市おもろまち4-2-14,098-862-5055
236,ザ・ナハテラス,5648,yad332964,00000205,26.22384562,127.6918129,沖縄県那覇市おもろまち2-14-1,098-864-1111
237,アクロスおもろまち那覇,167200,yad375020,-,26.22574785,127.7002129,沖縄県那覇市真嘉比2-5-27,098-884-7865
238,シティーフロント春海ユースホステル,67209,-,-,26.22483528,127.6876082,沖縄県那覇市泊2-22-10,098-867-3218
239,ダイワロイネットホテル那覇おもろまち,134763,yad363416,00080764,26.22326054,127.6953298,沖縄県那覇市おもろまち1-1-12,098-862-4555
240,ＡＬＢＥＲＧＯーＰＩＮＯ　泊　ＴＯＭＡＲＩ,193031,-,-,26.2253674,127.685747,沖縄県那覇市泊2-4-5,050-1790-1618
241,ゲストハウス　いちゃりばちょーでー,165009,yad369000,00909089,26.239079,127.6818434,沖縄県那覇市曙2-22-3 2階,989436711
242,Ａｋｅｂｏｎｏ　Ｈｏｕｓｅ,181822,-,-,26.2383664,127.6811437,沖縄県那覇市曙1-16-16,050-1180-4542
243,ＨＯＴＥＬ　Ｙ’ＲＩＳＥ　ＴＯ　ＵＲＡＳＯＥ,183683,yad358309,00914976,26.2431781,127.7019403,沖縄県浦添市宮城5-10-2,098-988-1952
244,ＨＯＴＥＬ　ＣＯＺＹ　ＳＴＡＹ　ＩＮ　那覇曙,168466,yad325632,00910611,26.2424927,127.6835681,沖縄県那覇市曙3-15-12,098-988-1952
245,ブランシエラ那覇曙プレミスト（新築・駐車場１台付き）／民泊,185948,-,-,26.242321,127.6831395,沖縄県那覇市曙3-16-16　ブランシエラ那覇曙プレミスト1103,050-5444-6620
246,Ｏｋｉｎａｗａ　Ｒｅｓｏｒｔ　ーＡｋｅｂｏｎｏ　Ｅｅｓｔー／民泊,194918,-,-,26.2424792,127.6832642,沖縄県那覇市曙3-16-16　ブランシエラ那覇曙プレミスト,070-5410-1526
247,ブランシエラ那覇曙プレミスト／民泊,194227,-,-,26.2425459,127.6831823,沖縄県那覇市曙3-16-16　1202．1206．１3０２．１3０3．１3０4．１3０9号室　Ｂｒａｎｃｉｅｒａ　Ｎａｈａ　Ａｋｅｂｏｎｏ　Ｐｒｅｍｉｓｔ,06-7167-6623
248,ブランシエラ那覇曙プレミスト　（１２０６号室）／民泊,194287,-,-,26.2425459,127.6831823,沖縄県那覇市曙3-16-16　1206　Ｂｒａｎｃｉｅｒａ　Ｎａｈａ　Ａｋｅｂｏｎｏ　Ｐｒｅｍｉｓｔ　（1206）,06-7167-6623
249,ブランシエラ那覇曙プレミスト　（Ｒ６７）／民泊,194288,-,-,26.2425459,127.6831823,沖縄県那覇市曙3-16-16　１3０２　Ｂｒａｎｃｉｅｒａ　Ｎａｈａ　Ａｋｅｂｏｎｏ　Ｐｒｅｍｉｓｔ　（Ｒ67）,06-7167-6623
250,ブランシエラ那覇曙プレミスト　（Ｒ６８）／民泊,194289,-,-,26.2425459,127.6831823,沖縄県那覇市曙3-16-16　１3０3　Ｂｒａｎｃｉｅｒａ　Ｎａｈａ　Ａｋｅｂｏｎｏ　Ｐｒｅｍｉｓｔ　（Ｒ68）,06-7167-6623
251,ブランシエラ那覇曙プレミスト　（Ｒ６９）／民泊,194290,-,-,26.2425459,127.6831823,沖縄県那覇市曙3-16-16　１3０４　Ｂｒａｎｃｉｅｒａ　Ｎａｈａ　Ａｋｅｂｏｎｏ　Ｐｒｅｍｉｓｔ　（Ｒ69）,06-7167-6623
252,ブランシエラ那覇曙プレミスト　（Ｒ７８）／民泊,194291,-,-,26.2425459,127.6831823,沖縄県那覇市曙3-16-16　１3０９　Ｂｒａｎｃｉｅｒａ　Ｎａｈａ　Ａｋｅｂｏｎｏ　Ｐｒｅｍｉｓｔ　（Ｒ78）,06-7167-6623
253,ブランシエラ那覇曙プレミスト／民泊,186102,-,-,26.24263976,127.6832726,沖縄県那覇市曙3-16-16　Ｂｌａｎｃｉｅｒａ　Ｎａｈａ　Ａｋｅｂｏｎｏ　Ｐｒｅｍｉｓｔ,075-585-4279
254,ジャパビスタ　カサデボス／民泊,190390,-,-,26.2425706,127.6831776,沖縄県那覇市曙3-16-16　ブランシエラ那覇曙プレミスト,050-3628-1830
255,Ｂ＆Ｂ　４　Ｒｏｏｍｓ,148985,yad364520,-,26.2222949,127.6910662,沖縄県那覇市泊1-27-8,098-988-0251
256,ブランシエラ那覇曙プレミスト１３０９／民泊,190303,-,-,26.24271495,127.6831615,沖縄県那覇市曙3-16-16　ブランシエラ那覇曙プレミスト,050-5444-6620
257,東横ＩＮＮ那覇おもろまち駅前,78191,yad365226,00910087,26.22222735,127.6973657,沖縄県那覇市おもろまち1-6-6,098-862-1045
258,スマートコンド泊,167250,yad373824,00050692,26.2233474,127.6863054,沖縄県那覇市泊2-1-9,098-988-3771
259,ＭｙＰｌａｃｅ,149267,yad301052,-,26.22675928,127.6816839,沖縄県那覇市泊3-1-8,080-8569-2887
260,ホテルリブマックスＢＵＤＧＥＴ那覇泊港,147591,,00900362,26.2236057,127.6853388,沖縄県那覇市前島2-23-12,098-868-4100
261,Ｇ‐ＲＡＴＩＳ　ＯＭＯＲＯＭＡＣＨＩ（グラティスオモロマチ）,165197,yad332168,00902137,26.22265228,127.6996164,沖縄県那覇市真嘉比1-4-10,098-989-7617
262,Ｆｕｒｕｊｉｍａ　Ｈｏｕｓｅ　＾,175681,,,26.2296496,127.7068972,沖縄県那覇市古島2-26-9,080-9852-8558
263,レイサー沖縄那覇泊ふ頭,193522,yad379492,00919886,26.223327,127.684974,沖縄県那覇市前島2-22-12,03-6910-2908
264,ｎａｈａ－ｄｅ．ａｓｏｂｕ,182548,yad301836,00915673,26.220973,127.6928662,沖縄県那覇市字安里80-7,080-6483-9673
265,アーバンコンドミニアム和風邸おもろまち駅前店,182314,,,26.2220806,127.6996377,沖縄県那覇市真嘉比1-21-24,098-959-2303
266,サウスゲートホテル沖縄（2026年5月グランドオープン）,197228,yad341776,00003327,26.2236035,127.6837669,沖縄県那覇市前島3-25-1（泊ふ頭旅客ターミナルビル内）,098-861-4152
267,ホテルクオーレ国際通り那覇,177720,yad324589,00920419,26.22253562,127.6854996,沖縄県那覇市前島2-18-12,090-9560-8324
268,Ｍｃｉｔｙ　ｉｎ　Ｍａｅｊｉｍａ,182112,yad380876,,26.2227708,127.6845731,沖縄県那覇市前島2-19-3,06-7713-1349
269,サンプラザホテル＜沖縄県＞,18195,yad347245,00900734,26.2203756,127.6912247,沖縄県那覇市安里138,098-866-0920
270,ヴィラポート前島,193426,,,26.2219389,127.6857695,沖縄県那覇市前島2-15-33,050-8886-2364
271,スマイルホテル沖縄那覇,67438,yad302732,00901212,26.22311874,127.683703,沖縄県那覇市前島3-24-1,098-866-8100
272,Ｍｒ．ＫＩＮＪＯｉｎＡＳＡＴＯ,167205,yad302854,00905131,26.22020962,127.6928921,沖縄県那覇市安里63-3,098-943-6276
273,プチスイート崇元寺石門,181247,yad386714,00913719,26.22035266,127.6901881,沖縄県那覇市泊1-8-1,----------
274,ハレアカラ,188052,,,26.2199853,127.6937974,沖縄県那覇市安里49,050-1721-8798
275,キッズワンダーランド　安里店　＾,194568,,,26.2199876,127.696141,沖縄県那覇市安里3-12-46　キッズワンダーランド　安里店,080-9423-2729
276,【Ｎｅｗ　Ｏｐｅｎ　Ｓａｌｅ　】１Ｒ２８平米　Ｗｉ－Ｆｉ完備　国際通り徒歩５分好立地　ＭＫ４１６　＾,189360,,,26.2197742,127.6916888,沖縄県那覇市安里1-8-20号　2階～5階　ピースリー安里,080-3592-6689
277,Ｎ’ｓ　Ｐｏｒｔｓｓｉｄｅ泊　＾,195349,,,26.2226017,127.683272,沖縄県那覇市前島3-2-11　Ns Portsside泊,050-1721-4419
278,ｍａｅｊｉｍａ　Ｈｏｔｅｌ　〜那覇前島ホテル　コンセプトホテル〜,187361,yad336932,,26.22314763,127.6823331,沖縄県那覇市前島3-13-2,080-3995-1302
279,沖縄オリエンタルホテル,182630,yad303813,00000958,26.22328814,127.6821031,沖縄県那覇市前島3-13-16,098-868-0883
280,ホテルルートイン那覇泊港,56974,yad360992,00080375,26.22198915,127.6836992,沖縄県那覇市前島2-12-5,050-1725-9716
281,シティコンド　ジョイントホーム那覇　ｂｙ　コルディオプレミアム,176731,yad390036,00918351,26.2214954,127.6844832,沖縄県那覇市前島2-10-17,098-970-8514
282,ゲストハウスⅡ六丸館,187391,yad374566,00914679,26.221751,127.6840225,沖縄県那覇市前島2-11-6 2F,098-862-7765
283,ホテルピースアイランド那覇,1396,yad318466,00907677,26.22354922,127.6815199,沖縄県那覇市前島3-23-1,098-917-2626
284,コンドミニアム　ｆｅｌｉｃｉｔａ　那覇,165106,yad346088,,26.22268451,127.6825277,沖縄県那覇市前島3-8-9,098-894-8986
285,ホテル　アンテルーム那覇,177913,yad326306,00082122,26.22572176,127.6793533,沖縄県那覇市前島3丁目27番11号,098-860-5151
286,ゆくれば前島ホテル,183089,yad306781,,26.2229969,127.6820383,沖縄県那覇市前島3-12-14,098-917-4908
287,Ｓｈｅｌｌ　Ｈｏｕｓｅ,129398,,,26.21916096,127.6944522,沖縄県那覇市安里1-4-8,098-864-0144
288,パラダイスイン安里　＾,185312,,,26.2191233,127.6940467,沖縄県那覇市安里1-5-3　仲間ビル　2階　3階,090-6867-3473
289,Ｍｒ．ＫＩＮＪＯ　ｉｎ　Ｎｉｃａ’ｓ牧志駅　（旧：ＭＩＥＢＡＳＨＩ）,165990,yad352766,00905129,26.2195993,127.6882856,沖縄県那覇市牧志2丁目21番15号,098-917-2416
290,わらゆんＳＯ〜Ｐｏｒｔ　Ｃｉｔｙ　Ｍａｙ〜,181762,,,26.2229933,127.6816332,沖縄県那覇市前島3-15-15,080-2359-0369
291,ホテルアーバンシー３牧志,179082,,,26.2197268,127.6875545,沖縄県那覇市牧志2-19-13　2．3．4階,050-5482-3712
292,とまりんハウス,182045,,,26.2243964,127.679903,沖縄県那覇市若狭3-24-3,050-3749-6060
293,ホテル　ホワイトビーチ,72731,,,26.22295205,127.6813032,沖縄県那覇市前島3-15-5,098-979-9222
294,Ｈｏｔｅｌ　Ｖｉｖｉａｎａ,197096,yad396716,00050799,26.2195185,127.6875965,沖縄県那覇市牧志2-19-16,03-6705-5554
295,ラナイ・ホテル＆ドミトリー　＾,190643,,,26.2186581,127.6932573,沖縄県那覇市安里1-2-6　2階,080-4625-1007
296,メイスン倶楽部　２０１　＾,185140,,,26.2187241,127.6949342,沖縄県那覇市安里1-4-19　メイスン倶楽部　安里,080-4086-2001
297,ＡＬＢＥＲＧＯ－ＰＩＮＯ　若狭　＾,190918,,,26.22458828,127.6795066,沖縄県那覇市若狭3-22-16　ＡＬＢＥＲＧＯ-ＰＩＮＯ,050-1790-1618
298,ＣＡＳＡ　ｄｅｌ　ＰＯＬＴＯ,187569,yad326487,,26.2247982,127.6791197,沖縄県那覇市若狭3-21-2,098-963-7007
299,ホテル　オーシャン（那覇国際通り）,78126,yad345778,00081090,26.21844993,127.6948549,沖縄県那覇市安里2-4-8,098-863-2288
300,琉球カプセルホテル８１３１（ハイサイ）　＾,186670,,,26.2184528,127.69521,沖縄県那覇市安里2-4-12号　ＭＡＸＩ　ＡＬＰＡビル　3階4階,080-9851-3510
301,レイサー沖縄那覇美栄橋,193523,yad388318,00919887,26.2218713,127.6820931,沖縄県那覇市前島3-7-7,03-6910-2907
302,ＨＯＴＥＬ　ＣＯＺＹ　ＳＴＡＹ　ＩＮ　那覇,177089,yad325632,00910611,26.2235035,127.7064951,沖縄県那覇市松島1-4-16,098-988-1952
303,コンフォートイン那覇泊港,182682,yad312407,00082293,26.2213926,127.6827043,沖縄県那覇市前島3-1-4,098-866-4711
304,ホテル沖縄　ｗｉｔｈ　サンリオキャラクターズ,177099,yad350468,00909631,26.2182709,127.6934572,沖縄県那覇市安里1-2-25,098-866-0011
