宿名,楽天ID,じゃらんID,YahooID,緯度,経度,住所,電話番号
アリタビル／民泊,189663,,,34.6568145,135.4973908,大阪府大阪市浪速区敷津西2-1-5　アリタビル,090-8375-6935
Ｈｏｔｅｌ　Ａｍａｔｅｒｒａｃｅ　縁　－よすが－　（ホテル　アマテラス）,165804,,,34.6559142,135.5046799,大阪府大阪市浪速区日本橋5-21-4,5036130829
Ｔｙｌｅｒ＇ｓ　Ｖａｃａｔｉｏｎ　Ｖｉｌｌａ　ＫＭ／民泊,174004,,,34.66654432,135.5133189,大阪府大阪市天王寺区生玉町10-23 ニューシティアパートメンツ上町台206号,090-9475-5518
ＨＯＴＥＬ　ＴＲＷ,177926,,,34.6655903,135.5134807,大阪府大阪市天王寺区生玉町7-18,06-6796-9600
ＨＯＴＥＬ　ＨＡＳＵ２,183775,,,34.6658171,135.5135484,大阪府大阪市天王寺区生玉町7-22,06-6779-3003
ＲＥ　ＨＯＴＥＬ　谷町９丁目　２,165744,,,34.66596217,135.5135742,大阪府大阪市天王寺区生玉町8-8,06-6718-4760
ＨＯＴＥＬ　ＡＴＬＡＮＴＩＳ　谷町店【大人専用１８禁・ハピホテ提携】,163313,,,34.66591031,135.5138747,大阪府大阪市天王寺区生玉町9-6,06-4305-2266
ポカポカホテル,167886,,,34.6670157,135.5138398,大阪府大阪市中央区高津1-2-15　1階,06-6766-6006
ホテル　ゼン　大阪【大人専用１８禁・ハピホテ提携】,163372,,,34.6632161,135.5135789,大阪府大阪市天王寺区生玉寺町5-39,06-6772-3987
ＲＥ　ＨＯＴＥＬ　谷町９丁目,193090,,,34.6651078,135.5145753,大阪府大阪市天王寺区生玉町2-14,06-4305-7272
ダイナスティホテル大阪,182107,,,34.66570161,135.5152406,大阪府大阪市天王寺区生玉町2-2,06-6779-3000
心斎橋東／民泊,170366,,,34.6715901,135.511539,大阪府大阪市中央区瓦屋町2-1-6　Ｓｈｉｎｓａｉｂａｓｈｉ　Ｅａｓｔ,050-5444-6620
ホステルみつわ屋大阪（Ｈｏｓｔｅｌ　Ｍｉｔｓｕｗａｙａ　Ｏｓａｋａ）,151530,,,34.6705542,135.513412,大阪府大阪市中央区瓦屋町2-5-15,06-6711-0818
ジャパビスタ　ゼニス　プレミアム／民泊,189874,,,34.661784,135.515123,大阪府大阪市天王寺区生玉前町5-20　カランテ夕陽ケ丘3ー4Ｆ，5ー6Ｆ,050-3628-1830
プラスビルゲストルーム／民泊,184984,,,34.665973,135.5167481,大阪府大阪市天王寺区上汐3-8-4　Ｐｌｕｓ　Ｂｕｉｌｄｉｎｇ　Ｇｕｅｓｔ　Ｒｏｏｍ,080-4643-3801
ＯＦ　Ｈｉｇｈ　Ｇｒａｄｅ　Ｎｉｐｐｏｍｂａｓｈｉ,178630,,,34.6674827,135.5166333,大阪府大阪市中央区谷町9-2-10　プリモパッソ,080-8927-8000
ＨＯＴＥＬ　ＳＡＫＵＲＡ,151350,,,34.66619402,135.5168682,大阪府大阪市天王寺区上汐3-8-25,06-4305-0851
ペントハウス／民泊,170361,,,34.6715831,135.5138339,大阪府大阪市中央区瓦屋町2-1-6　ＰＥＮＴＨＯＵＳＥ,050-5444-6620
ＯＳＡＫＡ　ＩＮ　５０１！　Ｄｉｒｅｃｔ　ｔｏ　ａｉｒｐｏｒｔｔｒａｉｎ　ｓｔａｔｉｏｎ　６ｍ／民泊,174333,,,34.6638418,135.5166928,大阪府大阪市天王寺区上汐3-5-15 MARIS上汐201,070-6500-2082
忍者ハウス　＾,185429,,,34.67169659,135.5138799,大阪府大阪市中央区瓦屋町2-1-8　忍者ハウス,090-9627-0023
ＨＯＴＥＬ　ＧＲＥＥＮ（ホテル　グリーン）,147554,,,34.6659936,135.5177895,大阪府大阪市天王寺区上汐3丁目1-4,06-7505-7807
Ｙａｄｏｋａｒｉ　Ｎａｍｂａ　Ｈｏｔｅｌ　＾,194216,,,34.6659955,135.5178028,大阪府大阪市天王寺区上汐3-1-3　Ｙａｄｏｋａｒｉ　Ｎａｍｂａ　Ｈｏｔｅｌ,080-5710-2415
ＴＡＩＣＨＩ＇ｓ　ＨＯＵＳＥ／民泊,190490,,,34.6573732,135.5106728,大阪府大阪市天王寺区下寺町2-2-29　　ＴＡＩＣＨＩ＇ｓ　ＨＯＵＳＥ,050-6881-0290
丸々貸切！４ＬＤＫのお部屋！　＾,185258,,,34.6666604,135.5178773,大阪府大阪市中央区東平2-5-6　プロスピリィ谷9駅前ビル,090-6250-6229
［ＴＨＥ　ＰＡＸ　ＨＯＳＴＥＬ］レトロなビルを改装した小さなゲストハウス　＾,175674,,,34.6526315,135.5054471,大阪府大阪市浪速区恵美須町1-20-5　ＴＨＥ　ＰＡＸ,070-3899-3605
ＴＨＥ　ＰＡＸ　ＨＯＳＴＥＬ,158570,,,34.65264399,135.5053985,大阪府大阪市浪速区恵美須東1-20-5,7038993605
ＭＡＴＳＵＪＹＵ　ＧＵＥＳＴ　ＨＯＵＳＥ／民泊,174288,,,34.65328914,135.506127,大阪府大阪市浪速区恵美須東1-17-14 松重ビル 4階401号室・5階501号室,06-6281-5790
白樺の宿－豆町家／民泊,171476,,,34.6527764,135.5053723,大阪府大阪市浪速区恵美須東1-20-10　Ｓｈｉｒａｋａｂａｎｏｙａｄｏ　Ｍａｍｅｍａｃｈｉｉｅ,06-6226-8119
ビジュースイーツ　Ｂｌｏｏｍ　８Ｆ,183600,,,34.6524764,135.507499,大阪府大阪市浪速区恵美須東1-3-2,050-3628-1830
ＨＯＴＥＬ　ＡＡＲＯＮ通天東,192664,,,34.6525439,135.5075057,大阪府大阪市浪速区恵美須東1-3-1,06-6684-9518
東横ＩＮＮ大阪通天閣前,147882,,,34.6515148,135.506652,大阪府大阪市浪速区恵美須東2-3-4,06-7662-1045
＠ＲＬｉＳ＿ｈｏｕｓｅ　通天閣／民泊,175991,,,34.6535206,135.505982,大阪府大阪市浪速区恵美須東1－16－9　＠ＲＬｉＳ＿ｈｏｕｓｅ　通天閣,06-6224-0847
大阪えびすホテル,184626,,,34.653542,135.505738,大阪府大阪市浪速区恵美須東1-21-2,06-6647-0500
ザ・ワンファイブ大阪新世界（旧：ｔｈｅ　ｂ　大阪新世界）,188308,,,34.6514055,135.5069768,大阪府大阪市浪速区恵美須東2-1-24,0570-031-515
住一通天閣店／民泊,190925,,,34.65147362,135.5051848,大阪府大阪市浪速区恵美須東2-5-13　3Ｆ　住一通天閣店,080-2531-9331
Ａｐａｒｔｍｅｎｔ　Ｈｏｔｅｌ　１１新世界店／民泊,194399,,,34.6540436,135.5062514,大阪府大阪市浪速区恵美須東1-13-3　ブレイブ通天閣,090-8522-5510
通天閣ロイヤルハウス／民泊,190075,,,34.6541152,135.5060167,大阪府大阪市浪速区恵美須東1-13-5　2階、3階　通天閣ロイヤルハウス,0120-853-064
ＫＯＫＯ　ＨＯＴＥＬ　大阪新世界（旧　ホテルウィングプレミアム大阪新世界）,184819,,,34.6510895,135.5052625,大阪府大阪市浪速区恵美須東3-6-16,06-6575-9290
日和ホテル大阪新世界（旧：ジョイテルホテル大阪新世界）,179579,,,34.65148777,135.5046152,大阪府大阪市浪速区恵美須東2-10-9,06-6636-2555
ＭＯＮＴＡＮＡ　ＦＬＡＴ　ＹＥＢＩＳＵ／民泊,174942,,,34.6526822,135.504203,大阪府大阪市浪速区恵美須西2-3-2,06-7181-5967
米御・惠美　　　恵美須町駅まで徒歩５分　リニューアル戸建　和宿／民泊,171055,,,34.6531113,135.5042859,大阪府大阪市浪速区恵美須西2-3-21号　恵美須西二-3-21号,070-9307-2992
ＫＩＮＧＹＯ　－　ＤＯＹＡＮＥＮ　ＨＯＴＥＬＳ,166336,,,34.65326601,135.5041761,大阪府大阪市浪速区恵美須西２丁目４－１９,080-4487-5678
Ｃａｓａ　Ｇ．Ｓ．恵美須町／民泊,195447,,,34.6533864,135.504228,大阪府大阪市浪速区恵美須西2-6-7　エスポワール,090-4087-9331
ホテル　ナニワ　新世界前,187500,,,34.6543049,135.5073964,大阪府大阪市浪速区日本橋東3-16-11,06-6710-9388
ＨＯＴＥＬ　ＡＡＲＯＮ　ｗｅｓｔ／民泊,169494,,,34.6512839,135.5041478,大阪府大阪市浪速区恵美須西3-2-4　栄光キリストビル,080-3751-4204
ＨＯＴＥＬ　ＡＡＲＯＮ　ｗｅｓｔ　＋／民泊,169498,,,34.6512839,135.5041478,大阪府大阪市浪速区恵美須西3-2-4　栄光キリストビル,080-3751-4204
清潔、駅近、便利で大阪の楽しみを満喫できる宿泊施設！／民泊,170654,,,34.6512839,135.5041478,大阪府大阪市浪速区恵比須西3-2-4　栄光キリストビル,090-4291-1868
清潔、駅近、便利で大阪の楽しみを満喫できるゆったり空間がある宿泊施設！／民泊,170717,,,34.6512839,135.5041478,大阪府大阪市浪速区恵比須西3-2-4　栄光キリストビル,090-4291-1868
白樺の宿　－　恵美須／民泊,170996,,,34.6511489,135.5041754,大阪府大阪市浪速区恵美須西3-2-6　白樺ビル　Ｓｈｉｒａｋａｂａｎｏｙａｄｏ　ＥＢＩＳＵ,06-6226-8119
エスリードホテル難波サウスＩＩＩ,181655,,,34.6542461,135.5044803,大阪府大阪市浪速区恵美須西2-8-6,06-6632-8727
Ａｐａｒｔｍｅｎｔ　Ｈｏｔｅｌ　１１新今宮２号店　＾,194385,,,34.6522741,135.5034789,大阪府大阪市浪速区恵美須西3-8-7　住一新今宮2号店2階,080-2531-9331
パーティー可能なんば心斎橋１駅、トイレバスルーム２つ、通天閣近く、セルフチェックイン、駅近い／民泊,186705,,,34.6548828,135.5068361,大阪府大阪市浪速区日本橋東3-15-3　ハイツクシノ　501,080-4245-0427
４０１大人数可能。難波まで１駅、通天閣はすぐ。黒門市場、動物園、スパワールまで徒歩可能／民泊,186707,,,34.6548828,135.5068361,大阪府大阪市浪速区日本橋東3-15-3　ハイツクシノ　401,080-4245-0427
ＳＥＣＲＥＴ　ＢＡＳＥ　Ｓｈｉｎ－Ｉｍａｍｉｙａ／民泊,186574,,,34.6512509,135.5036395,大阪府大阪市浪速区恵美須西3-3-41　永和コーポ101,050-5896-2513
恵美須町駅近★なんば・心斎橋すぐ★通天閣徒歩５分／民泊,174185,,,34.6549227,135.5052354,大阪府大阪市浪速区恵美須西1-2-7 シティハイム不夜城,06-4400-5089
深層水温泉　大阪逸の彩ホテル日本橋（オオサカヒノデホテルニホンバシ）,166432,,,34.65480316,135.5047927,大阪府大阪市浪速区恵美須西1-2-10,81-6-7777-9789
Ｍｏｒｒｉｏｔｔ　Ｚｅｎ　ＥＢＩＳＵＣＨＯ　ＮＡＭＢＡ　ＯＳＡＫＡ／民泊,195412,,,34.6536793,135.5033604,大阪府大阪市浪速区恵美須西2-11-17　LANDMARK NAMBA EBISUCHO,090-8229-4465
三野－天王寺／民泊,195167,,,34.6540283,135.5090172,大阪府大阪市浪速区下寺3-18-5　グリーンビュー天王寺,080-4245-0427
恵美須２丁目／民泊,175925,,,34.6497933,135.506053,大阪府大阪市浪速区恵美須2-4－12,070-1822-8886
ＬＡＮＤＭＡＲＫ　ＮＡＮＢＡ／民泊,174124,,,34.6536978,135.5032717,大阪府大阪市浪速区恵比須西2-11-17,050-3701-5385
旅籠屋　戎,164634,,,34.6517453,135.5029552,大阪府大阪市浪速区恵美須西3-10-5,06-6556-6026
住一難波南恵美須町駅前店,188703,,,34.6553771,135.5055967,大阪府大阪市浪速区日本橋5-13-6,050-1721-2381
ｅ－ｓｔａｙ　ｎａｍｂａ／民泊,174988,,,34.6543863,135.5034859,大阪府大阪市浪速区恵美須西2-9-18e-stay namba,070-3351-0562
Ｃｉｔｙｓｔａｙ　難波南／民泊,189932,,,34.6519289,135.5027149,大阪府大阪市浪速区恵美須西3-10-11　102，202，301，302，303，401，402，403，501，502，503，601，602，603，701，702，703，801，802，803　Ｃｉｔｙｓｔａｙ　難波南,080-5040-2294
ＶＮ５２　ＣＯＭＦＯＲＴ　Ｅｂｉｓｕ／民泊,193845,,,34.655454,135.5070203,大阪府大阪市浪速区日本橋東3-11-9　ヴェローノ日本橋,050-6881-0290
米御・子美／民泊,186050,,,34.6524653,135.5025873,大阪府大阪市浪速区恵美須西3-11-3,070-9307-2992
ｂ＆通天閣店,197687,,,34.6554444,135.5073021,大阪府大阪市浪速区日本橋東3-12-10,090-9690-2753
ＳＰＡＷＯＲＬＤ　ＨＯＴＥＬ＆ＲＥＳＯＲＴ,18727,,,34.64953532,135.5052549,大阪府大阪市浪速区恵美須東3-4-24,06-6631-0001
戸建て貸し切り！無料駐車場付き！難波・道頓堀まで１駅！地下鉄まで２分！ＵＳＪまで１５分／民泊,168862,,,34.655075,135.504127,大阪府大阪市浪速区恵美須西2－4－4号　恵美須西　貸家,090-6678-1491
アパホテル〈なんば南　恵美須町駅〉（新世界）,179017,,,34.65562481,135.5058047,大阪府大阪市浪速区日本橋5-6-14,0570-062-411
シアテル大阪えびす,176806,,,34.65492493,135.50379,大阪府大阪市浪速区恵美須西1-4-4,080-4337-6282 
アンカード・バイ・リーガ　大阪なんば（リーガロイヤルホテルズ）,197689,,,34.6556826,135.5057983,大阪府大阪市浪速区日本橋5-6-16,06-6644-1121
Ｈｏｔｅｌ　Ｗａｎ　Ｏｓａｋａ　ｅｂｉｓｕ,188141,,,34.6549878,135.5038306,大阪府大阪市浪速区恵美須西1-4-4,06-6684-8862
Ｂｏｎコンドミニアム難波恵美須／民泊,175850,,,34.6557489,135.5064796,大阪府大阪市浪速区日本橋5－4－6　ＢＯＮ　ＣＯＮＤＯＭＩＮＩＵＭ　ＮＡＭＢＡ－ＥＢＩＳＵ,090-9236-8016
ボンコンドミニアム難波恵美須／民泊,169034,,,34.6558506,135.5064015,大阪府大阪市浪速区日本橋5－4－6号　ＢＯＮ　ＣＯＮＤＯＭＩＮＩＵＭ　ＮＡＭＢＡーＥＢＩＳＵ,050-5444-6620
Ｆａｗｎ　Ｈｏｔｅｌ,193060,,,34.65537731,135.5085687,大阪府大阪市浪速区下寺3-12-6,06-6634-8898
ＣＨＥＣＫｉｎｎ大阪新今宮,191559,,,34.6542572,135.5026012,大阪府大阪市浪速区惠美須西2-14-2,06-6634-8870
駅から１分／難波／ＵＳＪに近く／難波、心斎橋、黒門市場へは徒歩で／通天閣徒歩４分／民泊,186711,,,34.6543062,135.5024999,大阪府大阪市浪速区恵美須西2-14-1　ＫＩＹＯＮＯ　ＢＬＤ-ｉｎｎ,080-4245-0427
駅近３分　大阪　日本橋　心斎橋　道頓堀　ＵＳＪ　Ｇｏ！／民泊,174176,,,34.6559003,135.5077824,大阪府大阪市浪速区日本橋東3-10-20 輝勝ビル4,080-9121-5004
ホテル中央　セレーネ,104810,,,34.64901037,135.504755,大阪府大阪市西成区太子1-1-11,06-6647-2758
東方ホテル,166494,,,34.6547766,135.502599,大阪府大阪市浪速区恵美須西1-7-4,06-6633-6663
ＨＯＴＥＬ　Ｐｉｖｏｔ（ホテル　ピボット）,16328,,,34.64895482,135.5045883,大阪府大阪市西成区太子1-1-12,06-6647-7561
ホテル中央クラウン,177488,,,34.6491768,135.5039063,大阪府大阪市西成区太子1-1-19,06-6632-0870
ＥＢＩＳＵ　ＷＤ４／民泊,169140,,,34.6539599,135.501659,大阪府大阪市浪速区恵美須西2-1-11　ＥＢＩＳＵ　ＷＤ4,050-5444-6620
ＬＡＵＬＥ’Ａ　ＥＢＩＳＵ／民泊,195793,,,34.6561113,135.5087386,大阪府大阪市浪速区下寺3-6-13　LAULE’A　EBISU,070-8337-5858
ホテル中央　ブリッジ,177521,,,34.64842928,135.504904,大阪府大阪市西成区太子1-2-24,06-6634-2131
東横ＩＮＮあべの天王寺,147386,,,34.6483346,135.507516,大阪府大阪市西成区山王1-1-7,06-7659-1045
ビジネスホテル太洋＜大阪府＞,19666,,,34.64839378,135.5047883,大阪府大阪市西成区太子1-2-23,06-6631-0802
ホテル　サンプラザ２,43720,,,34.64844376,135.5045328,大阪府大阪市西成区太子1-2-20,06-6641-7303
ビジネスホテル来山北館,15596,,,34.64854097,135.5042272,大阪府大阪市西成区太子1-3-3,06-6647-2193
ぴーすはうす幸（さち）,148962,,,34.6484984,135.5042885,大阪府大阪市西成区太子1-3-2,080-3815-7350
ビジネスホテル来山南館,7988,,,34.64840764,135.50413,大阪府大阪市西成区太子1-3-3,06-6647-2195
ＰＡＲＫ　ＩＮＮ,84990,,,34.64828822,135.5044633,大阪府大阪市西成区太子1-2-16,06-6649-6191
ホテル東洋＜大阪府＞,50211,,,34.64830766,135.5042356,大阪府大阪市西成区太子1-3-5,06-6649-6348
ＦＰ　ＨＯＴＥＬＳ　難波南,162653,,,34.64957597,135.50209,大阪府大阪市西成区萩之茶屋1-2-7,06-7739-2600
シティエクスプレス・バイ・マリオット大阪新今宮,198696,,,34.6495704,135.501984,大阪府大阪市西成区萩之茶屋1-2-7,06-6684-9988
ビジネスホテル　みかど,16803,,,34.64808547,135.5047078,大阪府大阪市西成区太子1-2-11,06-6647-1355
和空　下寺町,161009,,,34.6556948,135.5103377,大阪府大阪市天王寺区下寺町2-5-12,06-6775-7020
ホテル　ジパング,49323,,,34.64964079,135.5018969,大阪府大阪市西成区萩之茶屋1-2-9,06-6647-0372
ホテル　サンプラザ２　ＡＮＮＥＸ,149143,,,34.6497011,135.5017859,大阪府大阪市西成区萩之茶屋1-2-11,06-6647-7771
ホテル　マルモト,141895,,,34.64889337,135.5027061,大阪府大阪市西成区萩之茶屋1-7-14,06-6634-6112
ホテル中央　オアシス,79477,,,34.64794937,135.50448,大阪府大阪市西成区太子1-9-15,06-6647-6130
難波から５分／５ＬＤＫ／建築誌に掲載／洗練されたヴィラ貸切で想い出に残る時間を。　＾,193866,,,34.6476359,135.5071952,大阪府大阪市西成区山王1-8-13　ＡＲＣＨＩＴＥＫＴＯＮ-ｔｈｅ　ｖｉｌｌａ　Ｔｅｎｎｏｊｉ,090-3966-9586
ＫＡＴＳＵ　ＨＯＴＥＬ　＾,194696,,,34.648597,135.5025551,大阪府大阪市西成区萩之茶屋1-7-11　ＫＡＴＳＵ　ＨＯＴＥＬ,070-9135-5587
ＨＯＴＥＬ．ＬＩＮＫＳ　動物園前,162973,,,34.6480707,135.5034386,大阪府大阪市西成区太子1-6-19,06-6645-6777
ＥＳＬＥＡＤ　ＨＯＴＥＬ　Ｎａｍｂａ　Ｅｂｉｓｕ　Ｗｅｓｔ／民泊,185758,,,34.65267355,135.5002016,大阪府大阪市浪速区戎本町2-6-25ＴＡＫＵＴＯ　ＳＴＡＹ　ＮＡＭＢＡ　ＥＢＩＳＵ　ＷＥＳＴ　201．204．304．501．502．602．702．804．903．1002．1103．1303．1304　ＴＡＫＵＴＯ　ＳＴＡＹ　ＮＡＭＢＡ　ＥＢＩＳＵ　ＷＥＳＴ,080-3259-3409
都会の隠れ家【ｍｉｓｔ】サウナ付き一軒家。天王寺駅から徒歩５分／民泊,186492,,,34.6475326,135.5072264,大阪府大阪市西成区山王1-8-5　ｍｉｓｔ,050-6878-0646
ホテル新今宮,147496,,,34.65003142,135.5008491,大阪府大阪市西成区萩之茶屋1-2-20,06-6647-3777
ゲストハウス　ＨＡＲＡＹＡ／民泊,199858,,,34.65485367,135.5007074,大阪府大阪市浪速区敷津東3-6-5 ラシーヌ難波４０２室　Ｒａｃｉｎｅ　Ｎａｍｂａ　Ｒｏｏｍ　４０２,070-7666-2557
ＥＬＬＥ　Ｎａｍｂａ　Ｖｉｌｌａ／民泊,193891,,,34.6549066,135.5006725,大阪府大阪市浪速区敷津東3-6-5　ラシーヌ難波,050-6881-0290
Ｈｏｔｅｌ　ラシーヌ難波　３０１／民泊,199873,,,34.6549066,135.5006725,大阪府大阪市浪速区敷津東3-6-5 ラシーヌ難波,090-9986-8986
３Ｕ　ＮＡＭＢＡ　ＭＩＮＡＭＩ　ｂｙ　ＤＯＹＡＮＥＮ,188749,,,34.6491636,135.5013492,大阪府大阪市西成区萩之茶屋1-4-20,080-9126-3303
ＦＬ　ＨＯＵＳＥ　浪速・桜畔／民泊,185444,,,34.6516096,135.4999223,大阪府大阪市浪速区戎本町2-4-20号　ＦＬ　ＨＯＵＳＥ　浪速・桜畔,070-8333-3174
ホテルサンプラザ,43734,,,34.65011015,135.5005053,大阪府大阪市西成区萩之茶屋1-2-22,06-6647-6922
三輝,179419,,,34.6492487,135.5011484,大阪府大阪市西成区萩之茶屋1-4-19　三輝　7階,06-6636-5552
集家＜ＴＳＵＤＯＹＡ＞山王,181674,,,34.6470462,135.5061396,大阪府大阪市西成区山王1-11-13,06-6777-1066
ホテルトレンドあべの天王寺,179325,,,34.6477316,135.5095321,大阪府大阪市阿倍野区旭町1-1-24,06-6636-0567
ビジネス　ホテル　ラッキー,72832,,,34.64746052,135.5035718,大阪府大阪市西成区太子1-8-11,06-6631-8088
なんば戎ホテル,178580,,,34.64820066,135.5019694,大阪府大阪市西成区萩之茶屋1-9-5,06-6695-7807
ＫＡＴＳＵ　ＨＯＵＳＥ／民泊,195041,,,34.6512979,135.4996587,大阪府大阪市浪速区戎本町2-4-11　ウエダ商事2-7Ｆ,070-9135-5587
千間川－天王寺／民泊,186722,,,34.65166602,135.5130476,大阪府大阪市天王寺区茶臼山1-5　令康ビル201，301,080-4484-9771
グランドゥース　今宮戎／民泊,174089,,,34.6542398,135.4997658,大阪府大阪市浪速区戎本町1-6-6 エルミタージュ難波南Ⅱ,090-5052-6294
ＵＳＰ　ＨＯＴＥＬ　ＳＨＩＮＩＭＡＭＩＹＡ,198680,,,34.651067,135.4996499,大阪府大阪市浪速区戎本町2-3-15,06-6537-9297
令康民泊／民泊,190565,,,34.6517124,135.5131267,大阪府大阪市天王寺区茶臼山町1-5　令康ビル201．301．501　Ｒｅｉｋｏｕ　Ｍｉｎｐａｋｕ,080-4484-9771
スマイルホテル大阪天王寺,191477,,,34.6524579,135.5132077,大阪府大阪市天王寺区逢阪2-3-3,06-7636-8800
【新築】マンション　７階建て３部屋タイプ／民泊,170541,,,34.6476432,135.5024718,大阪府大阪市西成区萩之茶屋1-8-10　レジデンス桜久,06-6599-8668
Ｉｄｅａｌ　Ｔｅｎｎｏｊｉ／民泊,189688,,,34.65131376,135.5132023,大阪府大阪市天王寺区茶臼山町1-11　Ｉｄｅａｌ　Ｔｅｎｎｏｊｉ,070-4167-0433
Ｒ　Ｈｏｓｔｅｌ　Ｎａｍｂａ　ｓｏｕｔｈ,178304,,,34.6479535,135.5019149,大阪府大阪市西成区萩之茶屋1-12-2,06-6978-8558
ホテル　はつね,137857,,,34.64768824,135.5022969,大阪府大阪市西成区萩之茶屋1-8-12,06-6649-5051
ぴーすはうす寿々波　＜大阪府＞,149087,,,34.6493178,135.5122433,大阪府大阪市天王寺区茶臼山町3-20,080-3815-7350
Ｒｕｋａ天王寺ホテル　＾,199859,,,34.6504678,135.5130096,大阪府大阪市天王寺区 茶臼山町1-25 Ｒｕｋａ　Ｔｅｎｎｏｊｉ　Ｈｏｔｅｌ,080-6182-9276
Ａｐａｒｔｍｅｎｔ　Ｈｏｔｅｌ　１１難波南３号店　＾,194380,,,34.6545404,135.499562,大阪府大阪市浪速区戎本町1-6-17　住一　難波南3号店　15階,080-2531-9331
Ａｐａｒｔｍｅｎｔ　Ｈｏｔｅｌ　１１新今宮店　＾,194377,,,34.6509628,135.4993208,大阪府大阪市浪速区戎本町2-9-3　住一新今宮店,080-2531-9331
ＢＥＳＴＩＥ　－　ＤＯＹＡＮＥＮ　ＨＯＴＥＬＳ,189017,,,34.6475665,135.5022417,大阪府大阪市西成区萩之茶屋1-14-17,080-4560-1417
ホテルダイヤモンド,139439,,,34.64708555,135.5031718,大阪府大阪市西成区太子1-13-21,06-6631-4890
大阪櫻子Ｎａｍｂａ,172334,,,34.65387648,135.4991873,大阪府大阪市浪速区戎本町1-9-33,070-4080-6105
天王寺ラグーンホテル,164526,,,34.6504343,135.5131765,大阪府大阪市天王寺区茶臼山町1-23,06-6770-7755
近鉄フレンドリーホステル　〜大阪天王寺公園〜,158629,,,34.64824018,135.5115214,大阪府大阪市天王寺区茶臼山町5-55,06-4302-4114
ビジネスホテル加賀,80780,,,34.64799374,135.501197,大阪府大阪市西成区萩之茶屋1-12-21,06-6632-4716
ＨＯＴＥＬ　３Ｏ’ＣＬＯＣＫ　ＴＥＮＮＯＪＩ,166973,,,34.64911118,135.5125938,大阪府大阪市天王寺区茶臼山町4-14,06-6779-8350
チサンスタンダード大阪新今宮,183578,,,34.6496834,135.4995917,大阪府大阪市西成区花園北1-2-23,06-6631-2611
ＲＥＫ　ＶＩＬＬＡ　Ｒｏｏｍ　Ｂ／民泊,174662,,,34.64673722,135.503459,大阪府大阪市西成区太子1-13-14 REK VILLA,090-9163-5209
Ｒａｋｕｔｅｎ　ＳＴＡＹ　ＨＯＳＴＥＬ　大阪なんば南,167911,,,34.6551199,135.4994344,大阪府大阪市浪速区敷津東3-7-10,00-0000-000
ビジネスホテル　福助,43806,,,34.64757713,135.5015247,大阪府大阪市西成区萩之茶屋1-13-26,06-6631-0650
ＷＥＬＬＳＴＡＹ　Ｏｓａｋａ　Ｓｈｉｎｉｍａｍｉｙａ／民泊,186326,,,34.6495784,135.499416,大阪府大阪市西成区花園北1-2-5　ＷＥＬＬＳＴＡＹ　Ｏｓａｋａ　Ｓｈｉｎｉｍａｍｉｙａ,090-2044-9138
グリンヒルホテル,1622,,,34.64991324,135.5134014,大阪府大阪市天王寺区茶臼山町1-21,080-4971-0078
悠々の宿　＾,195003,,,34.6465287,135.5032732,大阪府大阪市西成区太子1-15-14北棟、南棟,070-6420-1949
新今宮　徒歩５分／民泊,169638,,,34.653426,135.498506,大阪府大阪市浪速区戎本町2-4-9　ゲストハウス戎本町,080-2505-2037
ヴィアインあべの天王寺（ＪＲ西日本グループ）,160787,,,34.64735582,135.5113955,大阪府大阪市阿倍野区旭町1-1-7,06-6641-5489
夢泊　新世界　楓林居／民泊,190555,,,34.64620513,135.5033113,大阪府大阪市西成区太子2-2-29　夢泊楓林居,070-1803-3388
ぴーすはうす昭和,130194,,,34.64573856,135.5065244,大阪府大阪市西成区山王2-8-4,080-3815-7350
ホテル愛和,198623,,,34.6465997,135.501993,大阪府大阪市西成区萩之茶屋2-1-18,06-6647-4974
ＮＡＭＢＡ　ＳＴＡＹ　新今宮　Ｓｈｉｉｍａｍｉｙａ,198516,,,34.6494355,135.4986703,大阪府西成区花園北1-4-6,070-8563-1516
ホテルビーバー２,161231,,,34.6467792,135.5013582,大阪府大阪市西成区萩之茶屋2-6-7,06-6646-0426
アパホテル〈なんば南　大国町駅前〉（全室禁煙）,183296,,,34.65522597,135.4983576,大阪府大阪市浪速区敷津東3-11-8,0570-062-711
アパホテル〈天王寺駅前〉（全室禁煙）,52875,,,34.64717732,135.5119868,大阪府大阪市阿倍野区阿倍野筋1-4-11,0570-062-811
ビジネスホテル　和香,68607,,,34.64625975,135.5018418,大阪府大阪市西成区萩之茶屋2-2-16,06-6641-7788
ＳＲＴＡＩＳＨＩ　ＳＴＡＹ／民泊,190570,,,34.6456098,135.503555,大阪府大阪市西成区太子2-3-16-2階　ＳＲ，ＴＡＩＳＨＩ　ＳＴＡＹ,080-5669-6998
グランドゥース　ビラ　新今宮／民泊,174094,,,34.6455044,135.5038053,大阪府大阪市西成区太子2-3-11,090-5052-6294
旅の宿　葆光荘,39317,,,34.64854952,135.5138264,大阪府大阪市天王寺区堀越町14-16,06-6771-7242
バンデホテルｉｎなんば,196059,,,34.6501203,135.4978265,大阪府大阪市西成区花園北1-5-21,06-6648-8872
Ｂｉｊｏｕ　Ｓｕｉｔｅｓ　Ｅｘｉａ,183602,,,34.6547514,135.4975427,大阪府大阪市浪速区大国1-1-5,06-4394-7222
