宿名,楽天ID,じゃらんID,YahooID,緯度,経度,住所,電話番号
一棟貸切ゲストハウス　ＣｏｃｏＣｏｎｎｅ　福岡西新　はなれ,167926,,,33.5843525,130.3589347,福岡県福岡市早良区西新西新3-6-2,5018092797
ＡＭＰ　ＦＬＡＴ　Ｎｉｓｈｉｊｉｎ　３,180024,,,33.5830872,130.3612969,福岡県福岡市早良区西新1-11-14　ＡＲＫ　ＮｉｓｈｉｊｉｎⅢ　4Ｆ,092-718-3822
ＡＭＰ　ＦＬＡＴ　Ｎｉｓｈｉｊｉｎ　ＩＶ　＾,189870,,,33.58287037,130.361029,福岡県福岡市早良区西新4-4-9　2階,080-3188-3570
ＣＲＥＳＴ西新／民泊,195642,,,33.5829346,130.3589098,福岡県福岡市早良区西新4-9-16　ＣＲＥＳＴ西新,080-8500-9217
サングレイス西公園Ｉ／民泊,173676,,,33.59307221,130.3774684,福岡県福岡市中央区荒戸2-4-47,090-3685-1866
サングレイス西公園ＩＩ／民泊,174943,,,33.5929652,130.3774616,福岡県福岡市中央区荒戸2-4-48,090-3685-1866
ＡＬＰＨＡＢＥＤ　ＩＮＮ　福岡大濠公園,177758,,,33.59278813,130.3778692,福岡県福岡市中央区荒戸1-8-3,0800-111-3089
ＡＭＰ　ＦＬＡＴ　Ｎｉｓｈｉｊｉｎ　２,180023,,,33.5827527,130.3569246,福岡県福岡市早良区西新5-1-31,092-718-3822
ＡＭＰ　ＦＬＡＴ　Ｎｉｓｈｉｊｉｎ５,180033,,,33.5827527,130.3569246,福岡県福岡市早良区西新5-1-31,092-718-3822
大濠公園ハウス　＾,195506,,,33.5828402,130.3682389,福岡県福岡市中央区鳥飼3-4-23　奥の戸建,080-5199-9947
ＨＯＴＥＬ　棲家　ＳＵＭＩＫＡ　＾,175034,,,33.5818813,130.359832,福岡県福岡市早良区城西3-21-31　アーバンハイツ西新,090-1954-9317
平和台ホテル荒戸,9233,,,33.592062,130.3788633,福岡県福岡市中央区荒戸1-5-27,092-761-1361
ＵＮＰＬＡＮ　Ｆｕｋｕｏｋａ,183253,,,33.5903775,130.3799577,福岡県福岡市中央区大手門3-4-1,092-406-7704
閑静な住宅街にある白い洋風アパート／民泊,195671,,,33.5861333,130.3467599,福岡県福岡市早良区百道3-7-17 102　新日本パレス百道I,080-8905-6750
Ｏｈｏｒｉ　Ｓｔａｙ／民泊,199511,,,33.5921743,130.3809178,福岡県福岡市中央区大手門3-14-22-201,03-6231-0330
ヴィンテージＩＩＩ／民泊,174944,,,33.5786617,130.3576771,福岡県福岡市早良区祖原8-21,090-3685-1866
ＨＩＴＯ,196775,,,33.5792811,130.3483973,福岡県福岡市早良区藤崎1-4-5,092-980-4595
Ｆｌｏｗｅｒ　Ｂａｓｅ　Ａｙａｍｅ　＾,194234,,,33.5747157,130.3586763,福岡県福岡市城南区荒江1-35-21　Ｒｕｉ＇ｓ荒江201号室,080-3958-6088
プラスワン藤崎,171969,,,33.5785776,130.3468142,福岡県福岡市早良区藤崎1-20-3,070-4327-9529
Ｔｈｅ　Ａｒｂｏｒ　ＨＯＴＥＬ,197239,,,33.57896174,130.3786818,福岡県福岡市中央区六本松2-5-1,092-409-4892
さくら荘　／民泊,175168,,,33.574248,130.3668849,福岡県福岡市城南区別府3-10-9さくら荘,090-2084-2554
ＳＴＡＩＲＳ　ＨＯＴＥＬ　２０３　＾,194228,,,33.5791097,130.3797134,福岡県福岡市中央区六本松2-2-8　ジェンティーレ六本松ＩＩ　203号室,080-1794-8140
登るホテル　ＳＴＡＩＲＳ　ＨＯＴＥＬ　４０１　＾,194369,,,33.5791097,130.3797134,福岡県福岡市中央区六本松2-2-8　ジェンティーレ六本松ＩＩ401号室　ジェンティーレ六本松ＩＩ,080-1794-8140
登るホテル　ＳＴＡＩＲＳ　ＨＯＴＥＬ　４０２号室　＾,194812,,,33.5791097,130.3797134,福岡県福岡市中央区六本松2-2-8　ジェンティーレ六本松ＩＩ　402号室,080-1794-8140
ホテルリファレンス六本松コンドミニアム,193260,,,33.5777707,130.379813,福岡県福岡市中央区谷1-14-21,092-406-4056
ＡＩＲＳＴＡＲ　Ａｔａｇｏｈａｍａ－Ｈｏｕｓｅ／民泊,176155,,,33.5922493,130.334283,福岡県福岡市西区愛宕浜1－16－2,092-409-5247
ラフィーネ六本松／民泊,190226,,,33.5781435,130.3814456,福岡県福岡市中央区六本松3-7-6　ラフィーネ六本松,090-3685-1866
まるまる貸切の一軒家です。のびのび楽しめる最高の宿泊先！！／民泊,194600,,,33.5944418,130.3334633,福岡県福岡市西区愛宕浜4-17-8　ニューホープハウス,092-882-4912
Ｒｏｏｍｓ六本松／民泊,168907,,,33.5721633,130.3728612,福岡県福岡市城南区別府1－10－9　エルムコーポⅠ,090-3662-5997
エルムコーポＩ／民泊,176144,,,33.5721633,130.3728612,福岡県福岡市城南区別府1－10－9　エルムコーポⅠ,090-6544-5404
ＳＡＫＡ　ＨＯＴＥＬ　＾,199481,,,33.5787629,130.3876706,福岡県福岡市中央区桜坂1-6-33　イスパハン２０２号室,080-1794-8140
ＴＡＪＩＭＡ　ＢＡＳＥ／民泊,189819,,,33.5694013,130.3725248,福岡県福岡市城南区田島2-4-24　ＴＡＪＩＭＡ　ＢＡＳＥ,090-3685-1866
ヒルトップリゾート　福岡,130510,,,33.57270596,130.3827246,福岡県福岡市中央区輝国1-1-33,092-771-2131
ｋｉｍｉｘ２０３／民泊,194737,,,33.5754321,130.3939787,福岡県福岡市中央区浄水通2-11　ＪＯＳＵＩ　ＢＡＳＥ　203,092-401-1267
Ｇａｒｄｅｎ－Ｏｚａｓａ／民泊,185437,,,33.5685783,130.3911031,福岡県福岡市中央区小笹5-14-14　ガーデンハウス小笹,092-409-5247
ヴィレッタ平和１０１／民泊,190906,,,33.5669603,130.396807,福岡県福岡市中央区平和3-8-16　ヴィレッタ平和101号室,080-1794-8140
ヴィレッタ平和１０３号室／民泊,190975,,,33.5669603,130.396807,福岡県福岡市中央区平和3-8-16　ヴィレッタ平和103号室,080-1794-8140
ヴィレッタ平和１０２／民泊,194806,,,33.5669603,130.396807,福岡県福岡市中央区平和3-8-16　ヴィレッタ平和102号室,080-1794-8140
彩ホテル煌,198068,,,33.6027549,130.4060988,福岡県福岡市博多区大博町6-4-1,050-5539-2234
Ｆｕｋｕｏｋａ　Ｇｕｅｓｔｈｏｕｓｅ　ＳＨＩＰ,179849,,,33.6032181,130.4063875,福岡県福岡市博多区大博町8-26,092-402-1908
グランドベース博多ベイ,178983,,,33.6028335,130.4070459,福岡県福岡市博多区大博町7-24,050-1794-3457
ＥＩＷＡ　ＰＬＡＣＥ　ＨＯＴＥＬ　ＨＡＫＡＴＡ,172700,,,33.60358183,130.4068469,福岡県福岡市博多区大博町11-10,092-409-4892
ＴＡＢＩＳＡＩ　ＨＯＴＥＬ　ＬＵＮＯＮ,195919,,,33.5787469,130.4095936,福岡県福岡市中央区清川2-18-14,092-534-5020
リトリートコート薬院１　＾,195670,,,33.5773197,130.4086932,福岡県福岡市中央区高砂2-16-10　セントラルステイツ,080-6453-1909
Ｒａｋｕｔｅｎ　ＳＴＡＹ　福岡薬院,169898,,,33.5766824,130.4082986,福岡県福岡市中央区白金2-6-4,050-1725-2914
福岡の中心地で檜の露天風呂？築１００年の古民家〜　＾,199627,,,33.57947205,130.411134,福岡県福岡市中央区清川2-4-28,080-3188-3570
福岡の中心地で檜の露天風呂〜築１００年の古民家／民泊,170626,,,33.579457,130.4111355,福岡県福岡市中央区清川2-4-28　町屋ヴィラ清庵,080-3188-3570
彩ホテル藍,198285,,,33.5784839,130.4108867,福岡県福岡市中央区清川2-15-8,080-7589-2800
ランドーホテル福岡クラシック,180071,,,33.57703245,130.409793,福岡県福岡市中央区高砂2-13-1,092-526-5231
彩ホテル菜,198072,,,33.5780544,130.411358,福岡県福岡市中央区清川3-32-17,092-441-2905
ＴＨＥ　ＬＵＩＧＡＮＳ　Ｓｐａ＆Ｒｅｓｏｒｔ(ザ・ルイガンズ.　スパ＆リゾート),67260,,,33.66287026,130.36391,福岡県福岡市東区西戸崎18-25,092-603-2525
ＦＬＡＴ　ＨＯＵＳＥ　ｖｉｌｌａ／民泊,174565,,,33.6478837,130.3524095,福岡県福岡市東区西戸崎4-18-1,090-6489-5725
ＬＯＮＧ　ＶＡＣＡＴＩＯＮ　ＲＥＳＯＲＴ,197857,,,33.6498451,130.3471267,福岡県福岡市東区西戸崎5-24-1,092-260-8885
ＨＯＴＥＬ　ＣＵＬＴＩＡ　太宰府,177090,,,33.5209707,130.533771,福岡県太宰府市宰府3-3-33,0120-210-289
宰府　桜　＾,194058,,,33.52355753,130.5339951,福岡県太宰府市宰府5-10-25　宰府　桜,090-4984-7350
ＳＯＮＩＣ　ＡＰＡＲＴＭＥＮＴ　ＨＯＴＥＬ　＾,173597,,,33.5210286,130.5316201,福岡県太宰府市宰府3-4-16,092-922-1850
Ｔｈｅ　ｍｉｎｐａｒｋ／民泊,186181,,,33.5247498,130.5342206,福岡県太宰府市宰府5-4-24　Ｔｈｅ　ｍｉｎｐａｒｋ,092-409-5247
宰府　松　＾,194059,,,33.5249621,130.5351264,福岡県太宰府市宰府5-10-25-2　宰府　松,090-4984-7350
宰府　梅　＾,194060,,,33.5249621,130.5351264,福岡県太宰府市宰府5-10-25-3　宰府　梅,090-4984-7350
宰府ハウス　＾,186686,,,33.52563327,130.535531,福岡県太宰府市宰府5-14-7　宰府ハウス,0977-84-5050
Ｍａｐｌｅ　Ｈｏｕｓｅ　＾,176097,,,33.5257618,130.535981,福岡県太宰府市宰府5-14－6　Ｍａｐｌｅ　Ｈｏｕｓｅ,090-4984-7350
梅の由　月光　＾,195197,,,33.516165,130.5310692,福岡県太宰府市石坂1-3215-11　梅の由 月光,070-3149-9824
梅の由　離れ　＾,195196,,,33.5162301,130.5307697,福岡県太宰府市石坂1-3215-1　梅の由 離れ,070-3149-9824
太宰府天然温泉ルートイングランティア太宰府,75246,,,33.52467809,130.5267962,福岡県太宰府市連歌屋3-8-1,050-5576-7903
ハイデンス青山／民泊,186273,,,33.5156827,130.5273178,福岡県太宰府市五条1-8-7　ハイデンス青山,070-4115-1875
梅の由　竹ノ屋　＾,195193,,,33.5153916,130.5266521,福岡県太宰府市五条1-4-24　梅の由 竹ノ屋,070-3149-9824
梅の由　別邸　＾,195195,,,33.5154653,130.526458,福岡県太宰府市五条1-4-27　梅の由 別邸,070-3149-9824
ハイネス五条／民泊,193858,,,33.5128422,130.5305025,福岡県太宰府市五条4-14-6　ハイネス五条,090-6931-6019
ザ・サウンドクレスト五条駅前２０２　＾,195204,,,33.5115265,130.525374,福岡県太宰府市五条2-10-46　サウンドクレスト五条駅前,070-3149-9824
Ｄａｚａｉｅｎ－太宰苑／民泊,169004,,,33.5003237,130.5317142,福岡県太宰府市梅香苑1－7－13,092-409-5247
ＡＯ太宰府,177892,,,33.5027901,130.5203549,福岡県筑紫野市二日市北2-4-6,092-925-8801
Ａｒｔ　ｉｎｎ　Ｄａｚａｉｆｕ,193353,,,33.5037114,130.5181392,福岡県太宰府市朱雀2-25-10,080-7803-1407
Ａｍｐ　Ｆｌａｔ　Ａｒｃｂｌｉｓｓ　３　＾,195298,,,33.5014382,130.5149399,福岡県筑紫野市二日市中央5-687-2 　Amp Flat Arcbliss 3,080-3188-3570
ＡＭＰ　ＦＬＡＴ　ＡＲＣＢＬＩＳＳ　４　＾,195332,,,33.5014382,130.5149399,福岡県筑紫野市二日市中央5-687-2　AMP FLAT ARCBLISS 4,080-3188-3570
ＡＭＰ　ＦＬＡＴ　ＡＲＣＢＬＩＳＳ　２Ｂ　＾,195333,,,33.5014382,130.5149399,福岡県筑紫野市二日市中央5-687-2　AMP FLAT ARCBLISS 2B,080-3188-3570
ＡＭＰ　ＦＬＡＴ　ＡＲＣＢＬＩＳＳ　２Ａ　＾,195334,,,33.5014382,130.5149399,福岡県筑紫野市二日市中央5-687-2　AMP FLAT ARCBLISS 2A,080-3188-3570
Ｓｉｍ’ｓ　Ｇｕｅｓｔｈｏｕｓｅ,166271,,,33.49893708,130.5167774,福岡県筑紫野市二日市中央4-8-3,080-3988-8780
グレイトフル筑紫野２０１／民泊,195400,,,33.498993,130.5139504,福岡県筑紫野市塔原東1-14-4　グレイトフル筑紫野201,090-6931-6019
ウィークリーイン二日市,11028,,,33.49668945,130.5177645,福岡県筑紫野市二日市中央２丁目４番１８号,092-929-3696
二日市グリーンホテル,54960,,,33.49594511,130.5185922,福岡県筑紫野市二日市中央2-7-25,092-928-0710
ノリシコオートゲストハウス,151376,,,33.4909597,130.5280315,福岡県筑紫野市紫6-26-6,9069809998
パープルホテル二日市,74609,,,33.4907873,130.5152649,福岡県筑紫野市湯町2-5-6,092-922-2131
二日市温泉　扇屋旅館＜福岡県＞,44834,,,33.49065676,130.5152538,福岡県筑紫野市湯町2-5-7,092-922-2259
アイビーホテル筑紫野,9686,,,33.49164553,130.5149788,福岡県筑紫野市湯町1-14-3,092-920-2130
二日市温泉　大丸別荘,38630,,,33.49015403,130.5143261,福岡県筑紫野市湯町1-20-1,0120-026-145
二日市温泉　大観荘,80686,,,33.49225098,130.5127428,福岡県筑紫野市湯町1-12-1,092-922-3236
ホテルニューガイア糸島,11353,,,33.55914849,130.1983861,福岡県糸島市前原中央2-3-24,092-324-4500
糸島ゲストハウス＆バックパッカーズ　ＴＯＭＯ,176952,,,33.56085546,130.1992577,福岡県糸島市前原中央3-5-24,092-332-1588
２－ｔｉｍｅｓ．Ｄｏｍｉｔｏｒｙ　Ｈｏｔｅｌ,197953,,,33.5585687,130.1995721,福岡県糸島市前原中央2-4-16,070-4110-0005
ＰＲＩＭＥ糸島／民泊,193938,,,33.5498822,130.2062514,福岡県糸島市篠原西2-16-7　ＰＲＩＭＥ糸島,092-409-5247
ＨＯＴＥＬ　ＡＺ　福岡糸島店,142723,,,33.561442,130.214131,福岡県糸島市浦志1-9-25,092-330-8301
古民家ゲストハウス糸結／民泊,174194,,,33.5521528,130.2280406,福岡県糸島市波多江496-1 糸結,080-3504-2631
グローカルホテル糸島,183099,,,33.5838004,130.2137844,福岡県糸島市泊844-1,092-332-9600
アパホテル〈小倉駅前〉,145433,,,33.8873813,130.8855626,福岡県北九州市小倉北区浅野2-14-65,0570-000-211
リーガロイヤルホテル小倉,111,,,33.88836823,130.8845539,福岡県北九州市小倉北区浅野2-14-2,093-531-1121
東横ＩＮＮ小倉駅北口,189039,,,33.8879414,130.8871788,福岡県北九州市小倉北区浅野2-16-21,093-513-1075
東横ＩＮＮ小倉駅新幹線口,108386,,,33.88622131,130.8874315,福岡県北九州市小倉北区浅野2-18-18,093-541-1045
東横ＩＮＮ小倉駅南口,70237,,,33.88505195,130.8848179,福岡県北九州市小倉北区京町3-14-6,093-511-1045
ＪＲ九州ステーションホテル小倉,974,,,33.886828,130.8823556,福岡県北九州市小倉北区浅野1-1-1,093-521-5031
アパホテル〈小倉駅新幹線口〉,182071,,,33.8883196,130.8823583,福岡県北九州市小倉北区浅野2-13-22,0570-000-311
ホテルリリーフ　小倉駅前,146120,,,33.88511015,130.8832971,福岡県北九州市小倉北区京町3-6-1,093-513-0088
Ｒａｋｕｔｅｎ　ＳＴＡＹ　小倉駅前,185112,,,33.8842381,130.8837218,福岡県北九州市小倉北区米町1-3-14　Ｒａｋｕｔｅｎ　ＳＴＡＹ小倉駅前,050-1750-9719
西鉄イン小倉,1975,,,33.88395762,130.8840902,福岡県北九州市小倉北区米町1-4-11  ,093-511-5454
クインテッサホテル小倉　Ｃｏｍｉｃ＆Ｂｏｏｋｓ,187453,,,33.8879964,130.8809825,福岡県北九州市小倉北区浅野1-3-6,093-522-8800
ホテルリブマックス小倉駅前,181251,,,33.8867253,130.8809195,福岡県北九州市小倉北区京町2-3-2,093-511-3350
あさのホテル,7763,,,33.88902086,130.8808376,福岡県北九州市小倉北区浅野2-9-6,093-521-3366
ダイワロイネットホテル小倉駅前,151178,,,33.8845537,130.8813101,福岡県北九州市小倉北区魚町1-5-14,093-513-7580
コンフォートホテル小倉,71937,,,33.88865145,130.8801821,福岡県北九州市小倉北区浅野2-6-21,093-512-8311
Ｔａｂｉｓｔ　ホテルテトラ　北九州,107728,,,33.88292719,130.8843902,福岡県北九州市小倉北区鍛冶町1-9-8,093-531-3111
アーバンホテル　かじまち,16289,,,33.88319381,130.8833569,福岡県北九州市小倉北区鍛冶町1-5-13,093-551-8881
ホテルリファレンス小倉駅前,196483,,,33.8836981,130.8822042,福岡県北九州市小倉北区鍛治町1-4-1,093-383-3090
サウナ＆カプセルホテル　グリーンランド小倉,25112,,,33.88613229,130.879996,福岡県北九州市小倉北区京町2-1-7,093-521-6211
リコホテル小倉,390,,,33.88706551,130.8793738,福岡県北九州市小倉北区船頭町3-31,093-521-4444
スマイルホテル小倉,187613,,,33.885923,130.879138,福岡県北九州市小倉北区京町1-6-31,093-330-6550
福岡ゲストハウスリトルアジア小倉,147016,,,33.88211328,130.8829319,福岡県北九州市小倉北区堺町1-5-15　中道ビル5階　リトルアジア,093-982-4422
炭酸泉　湧金の湯　スーパーホテル小倉駅南口,84718,,,33.88590174,130.878835,福岡県北九州市小倉北区京町1-6-34,093-541-9000
Ｃａｓａ　Ｓｔａｙ　Ｋｏｋｕｒａ　４　＾,194137,,,33.8855896,130.8922969,福岡県北九州市小倉北区長浜町12-13　Ｃａｓａ　Ｓｔａｙ　Ｋｏｋｕｒａ　4,080-1794-8140
備長炭の湯　ホテルクラウンヒルズ小倉（ＢＢＨホテルグループ）,535,,,33.88106628,130.8836209,福岡県北九州市小倉北区紺屋町8-5,050-1807-3607
リリーフ小倉ＡＮＮＥＸ　ＢＯＯＫ＆ＳＴＡＹ,187404,,,33.8805165,130.8847725,福岡県北九州市小倉北区紺屋町12-16,093-521-5006
ホテルリリーフ小倉ＡＮＮＥＸ,189091,,,33.8805165,130.8847725,福岡県北九州市小倉北区紺屋町12-16,093-521-5006
Ｈｏｓｔｅｌ　ａｎｄ　Ｄｉｎｉｎｇ　Ｔａｎｇａ　Ｔａｂｌｅ,149363,,,33.8816984,130.879027,福岡県北九州市小倉北区馬借1-5-25　4Ｆ,093-967-6284
アーバンプレイスイン小倉,378,,,33.87956091,130.8841486,福岡県北九州市小倉北区紺屋町11-20,093-551-7331
ホテル１ー２ー３小倉,137993,,,33.88055794,130.8805684,福岡県北九州市小倉北区古船場1-1,093-513-0018
アートホテル小倉　ニュータガワ,168783,,,33.8795069,130.8811603,福岡県北九州市小倉北区古船場町3-46,093-521-7000
百年庭園の宿　翠水（登録有形文化財／アートホテル小倉ニュータガワ内）,182187,,,33.8794668,130.8811506,福岡県北九州市小倉北区古船場町3-46,093-521-7541
ホテルクラウンパレス小倉,5546,,,33.88195772,130.8772131,福岡県北九州市小倉北区馬借1-2-1,093-511-4111
Ｃａｓａ　Ｓｔａｙ　Ｋｏｋｕｒａ　３　＾,191048,,,33.8784411,130.8779129,福岡県北九州市小倉北区馬借2-3-29　Ｃａｓａ　Ｓｔａｙ　Ｋｏｋｕｒａ　3,080-1794-8140
シティイン小倉／民泊,171017,,,33.8768594,130.8817449,福岡県北九州市小倉北区馬借3-7-22　シティイン小倉,093-533-8611
小倉リーセントホテル,14866,,,33.886666,130.8721395,福岡県北九州市小倉北区大門1-1-17,093-581-5673
Ｃａｓａ　Ｓｔａｙ　Ｋｏｋｕｒａ　２　＾,190892,,,33.88728757,130.8715636,福岡県北九州市小倉北区大門1-2-8　Ｃａｓａ　Ｓｔａｙ　Ｋｏｋｕｒａ　2,080-1794-8140
松柏園ホテル,40190,,,33.8873454,130.9022597,福岡県北九州市小倉北区上富野4-1-25,093-511-2228
サンスカイホテル小倉,1363,,,33.8808222,130.9009387,福岡県北九州市小倉北区神幸町2-1,093-521-0123
Ｃａｓａ　Ｓｔａｙ　Ｋｏｋｕｒａ　６　＾,194472,,,33.873806,130.8974889,福岡県北九州市小倉北区大畠2-4-23　Ｃａｓａ　Ｓｔａｙ　Ｋｏｋｕｒａ　6,080-1794-8140
Ｈ＆Ｈ／民泊,185846,,,33.8853036,130.9132928,福岡県北九州市小倉北区富野台5-6　Ｈ＆Ｈ,093-533-2300
ＨＯＴＥＬ　ＡＺ　北九州小倉店,79492,,,33.89876923,130.8544508,福岡県北九州市小倉北区西港町30-7,093-562-3311
Ｃａｓａ　Ｓｔａｙ　Ｋｏｋｕｒａ　５　＾,194440,,,33.8631182,130.854759,福岡県北九州市小倉北区高尾2-5-6　Ｃａｓａ　Ｓｔａｙ　Ｋｏｋｕｒａ　5,080-1794-8140
プレミアホテル門司港,3164,,,33.94650473,130.9622397,福岡県北九州市門司区港町9-11,093-321-1111
ＦＵＫＵＯＫＡ　門司港　ステイ,177440,,,33.94337505,130.9646325,福岡県北九州市門司区本町3-16,050-1721-4419
グランドベース門司港駅前,179398,,,33.94418383,130.965718,福岡県北九州市門司区栄町8-10,050-1794-1499
旅館　むつみ関門荘,19721,,,33.94306629,130.9647923,福岡県北九州市門司区清滝4-1-13,093-321-1496
つかさ旅館,74541,,,33.94391343,130.9657006,福岡県北九州市門司区栄町8-14,093-321-0818
グランドベース門司　和,179406,,,33.9437988,130.9662866,福岡県北九州市門司区錦町1-7,050-1794-2699
ホテルポート門司,1225,,,33.946053,130.967428,福岡県北九州市門司区栄町11-29,093-331-0112
グランドベース門司港,176823,,,33.942871,130.9682411,福岡県北九州市門司区錦町11-28,050-1794-4457
門司港ゲストハウス　ポルト,179125,,,33.9494218,130.9700257,福岡県北九州市門司区東門司1-10-6,093-342-9938
ホテルルートイン門司港,38274,,,33.93981364,130.9525046,福岡県北九州市門司区西海岸2丁目11-2,093-322-1111
貸別荘　汽笛　＾,189462,,,33.95698243,130.9657438,福岡県北九州市門司区旧門司2-11-15　貸別荘　汽笛,080-6321-5074
壇之浦海峡ＶＩＬＬＡ,196505,,,33.960584,130.9523516,山口県下関市壇之浦町1-12,090-6339-4286
壇ノ浦ハウス／民泊,189368,,,33.9613506,130.953343,山口県下関市壇之浦町1-25号　壇ノ浦ハウス,03-6231-0330
春帆楼,129675,,,33.95914467,130.9480962,山口県下関市阿弥陀寺町4-2,083-223-7181
ファミリーロッジ旅籠屋・壇之浦ＰＡ店,70964,,,33.96299155,130.9532623,山口県下関市壇之浦町5-1,083-222-8888
リゾナーレ下関（２０２５年１２月１１日開業）,196757,,,33.95168488,130.9402197,山口県下関市あるかぽーと4-1,050-3134-8093
下関グランドホテル,7013,,,33.95648931,130.9425079,山口県下関市南部町31-2,083-231-5000
Ａｐａｒｔｍｅｎｔ　Ｈｏｔｅｌ　ＫＡＭＯＮ,198483,,,33.9577761,130.9430778,山口県下関市唐戸町2-20,080-6147-3433
おとまりどころ下関本町／民泊,186521,,,33.96373709,130.9517314,山口県下関市本町1-7-22　おとまりどころ下関本町,03-6231-0330
ＲＯＯＴ９,197928,,,33.9545847,130.9401287,山口県下関市南部町20-14,090-6727-1009
下関大坂屋ホテル,198789,,,33.9596944,130.943815,山口県下関市赤間町6-2,083-242-9818
唐戸セントラルホテル,17800,,,33.96038889,130.9438382,山口県下関市幸町11-1,083-231-5235
みもすそ川別館,14394,,,33.96636622,130.9563008,山口県下関市みもすそ川町23-15,0832-22-3357
プラザホテル下関,9134,,,33.95118701,130.9358169,山口県下関市岬之町11-10,083-223-3333
関門の宿　源平荘,72022,,,33.96795771,130.9566868,山口県下関市みもすそ川町8-8,083-235-8888
下関市　火の山ユースホステル　海峡の風,30872,,,33.96842488,130.9592923,山口県下関市みもすそ川町7-1,083-222-3753
下関市満珠荘,141242,,,33.96857015,130.961409,山口県下関市みもすそ川町3-75,083-222-1126
下関市営国民宿舎　海峡ビューしものせき,147743,,,33.9686685,130.9606654,山口県下関市みもすそ川町3-58,083-229-0117
スカイハートホテル下関,15701,,,33.95360895,130.9354947,山口県下関市岬之町6-7,083-232-0001
ＵＭＩーＩＲＯ〜うみいろ下関〜,189158,,,33.9692858,130.9630263,山口県下関市前田2-31-54,050-3561-5322
遊福旅館,178500,,,33.95280513,130.9347565,山口県下関市入江町1-2,083-231-0029
久留米ステーションホテル,3101,,,33.31952888,130.5029706,福岡県久留米市中央町2-14,0942-36-1122
萃香園ホテル,39624,,,33.32078451,130.5141695,福岡県久留米市櫛原町87,0942-35-5351
グリーンリッチホテル久留米　天然温泉・有馬六ツ門の湯,172633,,,33.31633637,130.5135026,福岡県久留米市日吉町18-1,0942-39-3000
ホテルマリターレ創世　久留米,79319,,,33.32483756,130.5173517,福岡県久留米市東櫛原町900,0942-35-5211
野はら邸,192249,,,33.327438,130.5154565,福岡県久留米市東櫛原町643-1,0942-354545
ザ・セレクトン久留米,178227,,,33.31062849,130.5143267,福岡県久留米市六ツ門町17-30,0942-40-5020
久留米ワシントンホテルプラザ,438,,,33.31312712,130.5180388,福岡県久留米市東町34-2,0942-32-0410
備長炭の湯　ホテル久留米ヒルズ（ＢＢＨホテルグループ）,184523,,,33.3103658,130.5146337,福岡県久留米市六ツ門町15-3,050-1725-6457
いやし処ほてる寛楽　久留米駅前（２０２５年８月１日グランドオープン）,196704,,,33.3153011,130.5202327,福岡県久留米市通町108-4,0942-48-3388
ホテルニュープラザ久留米,1373,,,33.31056903,130.5155447,福岡県久留米市六ッ門町16-1,0942-33-0010
ホステル　イルファーロ久留米,167668,,,33.3130426,130.5203804,福岡県久留米市東町38-13,0942-65-7140
エンナンホテル　久留米,8746,,,33.3115912,130.5190554,福岡県久留米市東町29-10,0942-38-3811
久留米ホテルエスプリ,68074,,,33.31140235,130.5197443,福岡県久留米市東町339,0942-31-1300
ビジネスイン・シーガル,8080,,,33.3076721,130.5132339,福岡県久留米市花畑 1-1-4,0942-38-4111
クルメターミナルホテル,28917,,,33.31124405,130.5205164,福岡県久留米市天神町114,0942-39-4111
ハイネスホテル久留米,1586,,,33.31233285,130.5223357,福岡県久留米市天神町1-6,0942-32-7211
東横ＩＮＮ西鉄久留米駅東口,68686,,,33.31119685,130.5214636,福岡県久留米市天神町3-93-4,0942-35-1045
久大ホテル・ガレノス久留米,179183,,,33.3379364,130.5129644,福岡県久留米市小森野4-8-10,0942-48-1301
湯の坂　久留米温泉,107730,,,33.30913058,130.530024,福岡県久留米市野中町湯の坂1235,0942-33-4126
旅館　錦水,8904,,,33.3081281,130.5396787,福岡県久留米市野中町135-36,0942-43-7325
